"filename", "language", "PHP", "PostCSS", "JSON", "JavaScript", "Markdown", "Makefile", "YAML", "Shell Script", "XML", "comment", "blank", "total"
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\ClosureLoader.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 39
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\AliasConfigurator.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 44
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\CollectionConfigurator.php", "PHP", 76, 0, 0, 0, 0, 0, 0, 0, 0, 35, 18, 129
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\ImportConfigurator.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 33, 16, 91
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\RouteConfigurator.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 57
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\RoutingConfigurator.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 79
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\Traits\AddTrait.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 61
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\Traits\HostTrait.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 51
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\Traits\LocalizedRouteTrait.php", "PHP", 46, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 77
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\Traits\PrefixTrait.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 64
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Configurator\Traits\RouteTrait.php", "PHP", 68, 0, 0, 0, 0, 0, 0, 0, 0, 79, 29, 176
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\ContainerLoader.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 41
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\DirectoryLoader.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 53
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\GlobFileLoader.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 42
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\ObjectLoader.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 0, 0, 23, 16, 78
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\PhpFileLoader.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 0, 0, 24, 15, 78
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\Psr4DirectoryLoader.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 92
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\XmlFileLoader.php", "PHP", 325, 0, 0, 0, 0, 0, 0, 0, 0, 73, 75, 473
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\YamlFileLoader.php", "PHP", 222, 0, 0, 0, 0, 0, 0, 0, 0, 40, 43, 305
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Loader\schema\routing\routing-1.0.xsd", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 23, 202
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\CompiledUrlMatcher.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 32
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\Dumper\CompiledUrlMatcherDumper.php", "PHP", 359, 0, 0, 0, 0, 0, 0, 0, 0, 72, 71, 502
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\Dumper\CompiledUrlMatcherTrait.php", "PHP", 142, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 187
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\Dumper\MatcherDumper.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 35
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\Dumper\MatcherDumperInterface.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 34
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\Dumper\StaticPrefixCollection.php", "PHP", 125, 0, 0, 0, 0, 0, 0, 0, 0, 50, 30, 205
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\ExpressionLanguageProvider.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 52
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\RedirectableUrlMatcher.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 62
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\RedirectableUrlMatcherInterface.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 30
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\RequestMatcherInterface.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 23, 5, 38
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\TraceableUrlMatcher.php", "PHP", 116, 0, 0, 0, 0, 0, 0, 0, 0, 22, 35, 173
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\UrlMatcher.php", "PHP", 174, 0, 0, 0, 0, 0, 0, 0, 0, 64, 50, 288
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Matcher\UrlMatcherInterface.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 40
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\README.md", "Markdown", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 16, 67
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\RequestContext.php", "PHP", 150, 0, 0, 0, 0, 0, 0, 0, 0, 111, 43, 304
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\RequestContextAwareInterface.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 28
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Requirement\EnumRequirement.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 57
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Requirement\Requirement.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 37
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Route.php", "PHP", 271, 0, 0, 0, 0, 0, 0, 0, 0, 119, 69, 459
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\RouteCollection.php", "PHP", 212, 0, 0, 0, 0, 0, 0, 0, 0, 149, 55, 416
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\RouteCompiler.php", "PHP", 223, 0, 0, 0, 0, 0, 0, 0, 0, 74, 43, 340
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\RouteCompilerInterface.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 29
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\Router.php", "PHP", 206, 0, 0, 0, 0, 0, 0, 0, 0, 101, 52, 359
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\RouterInterface.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 23, 5, 36
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\symfony\routing\composer.json", "JSON", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 45
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 6, 22
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\.github\ISSUE_TEMPLATE\feature_request.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 4, 15
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\.github\ISSUE_TEMPLATE\other-issue.md", "Markdown", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\.github\workflows\acceptance.yml", "YAML", 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 8, 98
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\COPYING.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 5, 17
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\Makefile", "Makefile", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 10, 33
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\README.md", "Markdown", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 19, 68
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\composer.json", "JSON", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 37
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\docs\Changelog.md", "Markdown", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 70, 168
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\docs\Client.md", "Markdown", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 30, 138
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\docs\Contributing.md", "Markdown", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 17, 52
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\docs\Examples.md", "Markdown", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 28, 102
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\docs\Message.md", "Markdown", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 15, 61
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\docs\Server.md", "Markdown", 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 31, 137
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\examples\echoserver.php", "PHP", 63, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 88
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\examples\random_client.php", "PHP", 70, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 95
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\examples\random_server.php", "PHP", 68, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 94
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\examples\send.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 52
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\BadOpcodeException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 15
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\BadUriException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Client.php", "PHP", 310, 0, 0, 0, 0, 0, 0, 0, 0, 118, 63, 491
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Connection.php", "PHP", 346, 0, 0, 0, 0, 0, 0, 0, 0, 101, 72, 519
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\ConnectionException.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 34
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Exception.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Message\Binary.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 16
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Message\Close.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 16
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Message\Factory.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 33
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Message\Message.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 75
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Message\Ping.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 16
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Message\Pong.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 16
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Message\Text.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 16
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\OpcodeTrait.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 23
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\Server.php", "PHP", 284, 0, 0, 0, 0, 0, 0, 0, 0, 123, 64, 471
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\lib\TimeoutException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 15
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\ClientTest.php", "PHP", 497, 0, 0, 0, 0, 0, 0, 0, 0, 4, 68, 569
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\ExceptionTest.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 52
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\MessageTest.php", "PHP", 49, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 61
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\README.md", "Markdown", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 14, 29
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\ServerTest.php", "PHP", 447, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61, 512
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\bootstrap.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\mock\EchoLog.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 35
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\mock\MockSocket.php", "PHP", 66, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 82
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\mock\mock-socket.php", "PHP", 77, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 84
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.close.json", "JSON", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 62
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-authed.json", "JSON", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 58
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-bad-context.json", "JSON", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-bad-stream.json", "JSON", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 26
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-context.json", "JSON", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 58
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-default-port-ws.json", "JSON", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 59
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-default-port-wss.json", "JSON", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 59
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-error.json", "JSON", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 23
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-extended.json", "JSON", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 59
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-failed.json", "JSON", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 19
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-handshake-error.json", "JSON", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 86
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-handshake-failure.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 50
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-headers.json", "JSON", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 67
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-invalid-key.json", "JSON", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 49
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-invalid-upgrade.json", "JSON", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 49
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-persistent-failure.json", "JSON", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 2, 35
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-persistent.json", "JSON", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 2, 81
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-root.json", "JSON", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 59
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect-timeout.json", "JSON", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 58
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.connect.json", "JSON", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 60
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.destruct.json", "JSON", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 16
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\client.reconnect.json", "JSON", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 99
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\close-remote.json", "JSON", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 48
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\config-timeout.json", "JSON", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 24
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\ping-pong.json", "JSON", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 1, 144
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\receive-bad-opcode.json", "JSON", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 18
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\receive-broken-read.json", "JSON", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 1, 59
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\receive-client-timeout.json", "JSON", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 1, 44
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\receive-empty-read.json", "JSON", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 58
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\receive-fragmentation.json", "JSON", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 2, 126
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\send-bad-opcode.json", "JSON", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\send-broken-write.json", "JSON", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 1, 44
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\send-convenicance.json", "JSON", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 86
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\send-failed-write.json", "JSON", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 1, 44
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\send-receive-128.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 50
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\send-receive-65536.json", "JSON", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 113
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\send-receive-multi-fragment.json", "JSON", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 112
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\send-receive.json", "JSON", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 50
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.accept-destruct.json", "JSON", 0, 0, 314, 0, 0, 0, 0, 0, 0, 0, 1, 315
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.accept-error-connect.json", "JSON", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 18
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.accept-failed-connect.json", "JSON", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 14
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.accept-failed-handshake.json", "JSON", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.accept-failed-http.json", "JSON", 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 265
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.accept-failed-ws-key.json", "JSON", 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 265
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.accept-timeout.json", "JSON", 0, 0, 289, 0, 0, 0, 0, 0, 0, 0, 0, 289
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.accept.json", "JSON", 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 287
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.close.json", "JSON", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 56
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.construct-error-socket-server.json", "JSON", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 28
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.construct-failed-socket-server.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 20
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.construct.json", "JSON", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
"\\192.168.42.222\GitHub\efms_jobOrder\vendor\textalk\websocket\tests\scripts\server.disconnect.json", "JSON", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 24
"\\192.168.42.222\GitHub\efms_jobOrder\views\admin_management.php", "PHP", 131, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38, 179
"\\192.168.42.222\GitHub\efms_jobOrder\views\dashboard_request.php", "PHP", 158, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 189
"\\192.168.42.222\GitHub\efms_jobOrder\views\dashboard_technicians.php", "PHP", 247, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47, 295
"\\192.168.42.222\GitHub\efms_jobOrder\views\dashboard_user.php", "PHP", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 130
"\\192.168.42.222\GitHub\efms_jobOrder\views\home.php", "PHP", 55, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 72
"\\192.168.42.222\GitHub\efms_jobOrder\views\incoming_request.php", "PHP", 241, 0, 0, 0, 0, 0, 0, 0, 0, 30, 61, 332
"\\192.168.42.222\GitHub\efms_jobOrder\views\job_order.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 103
"\\192.168.42.222\GitHub\efms_jobOrder\views\navbar.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"\\192.168.42.222\GitHub\efms_jobOrder\views\sidebar.php", "PHP", 88, 0, 0, 0, 0, 0, 0, 0, 0, 32, 29, 149
"Total", "-", 44178, 3992, 8213, 2757, 11664, 74, 262, 44, 179, 20644, 16107, 108114
